in s,C1 in V
-1.8255053E-01,-1.87988E+00
-1.8254131E-01,-1.87012E+00
-1.8253210E-01,-1.87012E+00
-1.8252288E-01,-1.86035E+00
-1.8251366E-01,-1.87012E+00
-1.8250445E-01,-1.87012E+00
-1.8249523E-01,-1.87988E+00
-1.8248602E-01,-1.87988E+00
-1.8247680E-01,-1.87988E+00
-1.8246758E-01,-1.86035E+00
-1.8245837E-01,-1.87012E+00
-1.8244915E-01,-1.87012E+00
-1.8243994E-01,-1.87988E+00
-1.8243072E-01,-1.86035E+00
-1.8242150E-01,-1.88965E+00
-1.8241229E-01,-1.87988E+00
-1.8240307E-01,-1.88965E+00
-1.8239386E-01,-1.87988E+00
-1.8238464E-01,-1.86035E+00
-1.8237542E-01,-1.87988E+00
-1.8236621E-01,-1.90918E+00
-1.8235699E-01,-1.89941E+00
-1.8234778E-01,-1.87012E+00
-1.8233856E-01,-1.87988E+00
-1.8232934E-01,-1.87988E+00
-1.8232013E-01,-1.87988E+00
-1.8231091E-01,-1.87988E+00
-1.8230170E-01,-1.87988E+00
-1.8229248E-01,-1.88965E+00
-1.8228326E-01,-1.86035E+00
-1.8227405E-01,-1.84082E+00
-1.8226483E-01,-1.86035E+00
-1.8225562E-01,-1.86035E+00
-1.8224640E-01,-1.88965E+00
-1.8223718E-01,-1.87988E+00
-1.8222797E-01,-1.88965E+00
-1.8221875E-01,-1.86035E+00
-1.8220954E-01,-1.87988E+00
-1.8220032E-01,-1.88965E+00
-1.8219110E-01,-1.87988E+00
-1.8218189E-01,-1.87012E+00
-1.8217267E-01,-1.88965E+00
-1.8216346E-01,-1.85059E+00
-1.8215424E-01,-1.87012E+00
-1.8214502E-01,-1.89941E+00
-1.8213581E-01,-1.88965E+00
-1.8212659E-01,-1.87012E+00
-1.8211738E-01,-1.88965E+00
-1.8210816E-01,-1.87988E+00
-1.8209894E-01,-1.88965E+00
-1.8208973E-01,-1.87012E+00
-1.8208051E-01,-1.85059E+00
-1.8207130E-01,-1.86035E+00
-1.8206208E-01,-1.86035E+00
-1.8205286E-01,-1.86035E+00
-1.8204365E-01,-1.83105E+00
-1.8203443E-01,-1.86035E+00
-1.8202522E-01,-1.87988E+00
-1.8201600E-01,-1.86035E+00
-1.8200678E-01,-1.86035E+00
-1.8199757E-01,-1.85059E+00
-1.8198835E-01,-1.86035E+00
-1.8197914E-01,-1.87012E+00
-1.8196992E-01,-1.87012E+00
-1.8196070E-01,-1.84082E+00
-1.8195149E-01,-1.86035E+00
-1.8194227E-01,-1.86035E+00
-1.8193306E-01,-1.86035E+00
-1.8192384E-01,-1.88965E+00
-1.8191462E-01,-1.86035E+00
-1.8190541E-01,-1.86035E+00
-1.8189619E-01,-1.85059E+00
-1.8188698E-01,-1.89941E+00
-1.8187776E-01,-1.86035E+00
-1.8186854E-01,-1.86035E+00
-1.8185933E-01,-1.88965E+00
-1.8185011E-01,-1.86035E+00
-1.8184090E-01,-1.87988E+00
-1.8183168E-01,-1.87988E+00
-1.8182246E-01,-1.86035E+00
-1.8181325E-01,-1.87012E+00
-1.8180403E-01,-1.87988E+00
-1.8179482E-01,-1.87012E+00
-1.8178560E-01,-1.86035E+00
-1.8177638E-01,-1.86035E+00
-1.8176717E-01,-1.87988E+00
-1.8175795E-01,-1.87988E+00
-1.8174874E-01,-1.84082E+00
-1.8173952E-01,-1.86035E+00
-1.8173030E-01,-1.85059E+00
-1.8172109E-01,-1.85059E+00
-1.8171187E-01,-1.86035E+00
-1.8170266E-01,-1.85059E+00
-1.8169344E-01,-1.86035E+00
-1.8168422E-01,-1.86035E+00
-1.8167501E-01,-1.86035E+00
-1.8166579E-01,-1.86035E+00
-1.8165658E-01,-1.87012E+00
-1.8164736E-01,-1.88965E+00
-1.8163814E-01,-1.87012E+00
-1.8162893E-01,-1.82129E+00
-1.8161971E-01,-1.88965E+00
-1.8161050E-01,-1.84082E+00
-1.8160128E-01,-1.86035E+00
-1.8159206E-01,-1.84082E+00
-1.8158285E-01,-1.85059E+00
-1.8157363E-01,-1.86035E+00
-1.8156442E-01,-1.86035E+00
-1.8155520E-01,-1.87012E+00
-1.8154598E-01,-1.86035E+00
-1.8153677E-01,-1.87012E+00
-1.8152755E-01,-1.87012E+00
-1.8151834E-01,-1.85059E+00
-1.8150912E-01,-1.86035E+00
-1.8149990E-01,-1.87012E+00
-1.8149069E-01,-1.85059E+00
-1.8148147E-01,-1.85059E+00
-1.8147226E-01,-1.85059E+00
-1.8146304E-01,-1.86035E+00
-1.8145382E-01,-1.86035E+00
-1.8144461E-01,-1.85059E+00
-1.8143539E-01,-1.87988E+00
-1.8142618E-01,-1.86035E+00
-1.8141696E-01,-1.88965E+00
-1.8140774E-01,-1.84082E+00
-1.8139853E-01,-1.87988E+00
-1.8138931E-01,-1.86035E+00
-1.8138010E-01,-1.86035E+00
-1.8137088E-01,-1.85059E+00
-1.8136166E-01,-1.87988E+00
-1.8135245E-01,-1.84082E+00
-1.8134323E-01,-1.86035E+00
-1.8133402E-01,-1.84082E+00
-1.8132480E-01,-1.85059E+00
-1.8131558E-01,-1.85059E+00
-1.8130637E-01,-1.84082E+00
-1.8129715E-01,-1.86035E+00
-1.8128794E-01,-1.86035E+00
-1.8127872E-01,-1.85059E+00
-1.8126950E-01,-1.84082E+00
-1.8126029E-01,-1.86035E+00
-1.8125107E-01,-1.85059E+00
-1.8124186E-01,-1.84082E+00
-1.8123264E-01,-1.86035E+00
-1.8122342E-01,-1.85059E+00
-1.8121421E-01,-1.88965E+00
-1.8120499E-01,-1.85059E+00
-1.8119578E-01,-1.82129E+00
-1.8118656E-01,-1.84082E+00
-1.8117734E-01,-1.86035E+00
-1.8116813E-01,-1.81152E+00
-1.8115891E-01,-1.83105E+00
-1.8114970E-01,-1.84082E+00
-1.8114048E-01,-1.82129E+00
-1.8113126E-01,-1.82129E+00
-1.8112205E-01,-1.81152E+00
-1.8111283E-01,-1.83105E+00
-1.8110362E-01,-1.85059E+00
-1.8109440E-01,-1.84082E+00
-1.8108518E-01,-1.84082E+00
-1.8107597E-01,-1.83105E+00
-1.8106675E-01,-1.82129E+00
-1.8105754E-01,-1.84082E+00
-1.8104832E-01,-1.84082E+00
-1.8103910E-01,-1.83105E+00
-1.8102989E-01,-1.84082E+00
-1.8102067E-01,-1.82129E+00
-1.8101146E-01,-1.82129E+00
-1.8100224E-01,-1.82129E+00
-1.8099302E-01,-1.82129E+00
-1.8098381E-01,-1.82129E+00
-1.8097459E-01,-1.81152E+00
-1.8096538E-01,-1.83105E+00
-1.8095616E-01,-1.82129E+00
-1.8094694E-01,-1.82129E+00
-1.8093773E-01,-1.82129E+00
-1.8092851E-01,-1.81152E+00
-1.8091930E-01,-1.80176E+00
-1.8091008E-01,-1.82129E+00
-1.8090086E-01,-1.80176E+00
-1.8089165E-01,-1.84082E+00
-1.8088243E-01,-1.79199E+00
-1.8087322E-01,-1.82129E+00
-1.8086400E-01,-1.82129E+00
-1.8085478E-01,-1.82129E+00
-1.8084557E-01,-1.81152E+00
-1.8083635E-01,-1.83105E+00
-1.8082714E-01,-1.81152E+00
-1.8081792E-01,-1.83105E+00
-1.8080870E-01,-1.81152E+00
-1.8079949E-01,-1.83105E+00
-1.8079027E-01,-1.82129E+00
-1.8078106E-01,-1.82129E+00
-1.8077184E-01,-1.81152E+00
-1.8076262E-01,-1.82129E+00
-1.8075341E-01,-1.81152E+00
-1.8074419E-01,-1.79199E+00
-1.8073498E-01,-1.82129E+00
-1.8072576E-01,-1.82129E+00
-1.8071654E-01,-1.82129E+00
-1.8070733E-01,-1.79199E+00
-1.8069811E-01,-1.80176E+00
-1.8068890E-01,-1.81152E+00
-1.8067968E-01,-1.82129E+00
-1.8067046E-01,-1.79199E+00
-1.8066125E-01,-1.82129E+00
-1.8065203E-01,-1.82129E+00
-1.8064282E-01,-1.84082E+00
-1.8063360E-01,-1.84082E+00
-1.8062438E-01,-1.82129E+00
-1.8061517E-01,-1.83105E+00
-1.8060595E-01,-1.81152E+00
-1.8059674E-01,-1.85059E+00
-1.8058752E-01,-1.82129E+00
-1.8057830E-01,-1.83105E+00
-1.8056909E-01,-1.82129E+00
-1.8055987E-01,-1.82129E+00
-1.8055066E-01,-1.83105E+00
-1.8054144E-01,-1.82129E+00
-1.8053222E-01,-1.82129E+00
-1.8052301E-01,-1.82129E+00
-1.8051379E-01,-1.81152E+00
-1.8050458E-01,-1.81152E+00
-1.8049536E-01,-1.85059E+00
-1.8048614E-01,-1.81152E+00
-1.8047693E-01,-1.82129E+00
-1.8046771E-01,-1.83105E+00
-1.8045850E-01,-1.80176E+00
-1.8044928E-01,-1.79199E+00
-1.8044006E-01,-1.83105E+00
-1.8043085E-01,-1.80176E+00
-1.8042163E-01,-1.83105E+00
-1.8041242E-01,-1.85059E+00
-1.8040320E-01,-1.83105E+00
-1.8039398E-01,-1.84082E+00
-1.8038477E-01,-1.82129E+00
-1.8037555E-01,-1.82129E+00
-1.8036634E-01,-1.84082E+00
-1.8035712E-01,-1.81152E+00
-1.8034790E-01,-1.82129E+00
-1.8033869E-01,-1.84082E+00
-1.8032947E-01,-1.85059E+00
-1.8032026E-01,-1.83105E+00
-1.8031104E-01,-1.82129E+00
-1.8030182E-01,-1.82129E+00
-1.8029261E-01,-1.83105E+00
-1.8028339E-01,-1.86035E+00
-1.8027418E-01,-1.82129E+00
-1.8026496E-01,-1.83105E+00
-1.8025574E-01,-1.82129E+00
-1.8024653E-01,-1.84082E+00
-1.8023731E-01,-1.81152E+00
-1.8022810E-01,-1.83105E+00
-1.8021888E-01,-1.82129E+00
-1.8020966E-01,-1.80176E+00
-1.8020045E-01,-1.83105E+00
-1.8019123E-01,-1.83105E+00
-1.8018202E-01,-1.84082E+00
-1.8017280E-01,-1.81152E+00
-1.8016358E-01,-1.82129E+00
-1.8015437E-01,-1.84082E+00
-1.8014515E-01,-1.82129E+00
-1.8013594E-01,-1.81152E+00
-1.8012672E-01,-1.81152E+00
-1.8011750E-01,-1.84082E+00
-1.8010829E-01,-1.83105E+00
-1.8009907E-01,-1.84082E+00
-1.8008986E-01,-1.82129E+00
-1.8008064E-01,-1.81152E+00
-1.8007142E-01,-1.84082E+00
-1.8006221E-01,-1.86035E+00
-1.8005299E-01,-1.85059E+00
-1.8004378E-01,-1.82129E+00
-1.8003456E-01,-1.86035E+00
-1.8002534E-01,-1.83105E+00
-1.8001613E-01,-1.83105E+00
-1.8000691E-01,-1.78223E+00
-1.7999770E-01,-1.85059E+00
-1.7998848E-01,-1.84082E+00
-1.7997926E-01,-1.83105E+00
-1.7997005E-01,-1.83105E+00
-1.7996083E-01,-1.83105E+00
-1.7995162E-01,-1.82129E+00
-1.7994240E-01,-1.82129E+00
-1.7993318E-01,-1.85059E+00
-1.7992397E-01,-1.80176E+00
-1.7991475E-01,-1.83105E+00
-1.7990554E-01,-1.84082E+00
-1.7989632E-01,-1.83105E+00
-1.7988710E-01,-1.85059E+00
-1.7987789E-01,-1.84082E+00
-1.7986867E-01,-1.86035E+00
-1.7985946E-01,-1.84082E+00
-1.7985024E-01,-1.83105E+00
-1.7984102E-01,-1.85059E+00
-1.7983181E-01,-1.82129E+00
-1.7982259E-01,-1.85059E+00
-1.7981338E-01,-1.83105E+00
-1.7980416E-01,-1.84082E+00
-1.7979494E-01,-1.82129E+00
-1.7978573E-01,-1.82129E+00
-1.7977651E-01,-1.84082E+00
-1.7976730E-01,-1.84082E+00
-1.7975808E-01,-1.84082E+00
-1.7974886E-01,-1.82129E+00
-1.7973965E-01,-1.83105E+00
-1.7973043E-01,-1.85059E+00
-1.7972122E-01,-1.85059E+00
-1.7971200E-01,-1.85059E+00
-1.7970278E-01,-1.81152E+00
-1.7969357E-01,-1.86035E+00
-1.7968435E-01,-1.86035E+00
-1.7967514E-01,-1.85059E+00
-1.7966592E-01,-1.84082E+00
-1.7965670E-01,-1.84082E+00
-1.7964749E-01,-1.82129E+00
-1.7963827E-01,-1.86035E+00
-1.7962906E-01,-1.84082E+00
-1.7961984E-01,-1.86035E+00
-1.7961062E-01,-1.83105E+00
-1.7960141E-01,-1.82129E+00
-1.7959219E-01,-1.85059E+00
-1.7958298E-01,-1.83105E+00
-1.7957376E-01,-1.85059E+00
-1.7956454E-01,-1.86035E+00
-1.7955533E-01,-1.86035E+00
-1.7954611E-01,-1.86035E+00
-1.7953690E-01,-1.83105E+00
-1.7952768E-01,-1.85059E+00
-1.7951846E-01,-1.85059E+00
-1.7950925E-01,-1.86035E+00
-1.7950003E-01,-1.83105E+00
-1.7949082E-01,-1.86035E+00
-1.7948160E-01,-1.83105E+00
-1.7947238E-01,-1.86035E+00
-1.7946317E-01,-1.86035E+00
-1.7945395E-01,-1.86035E+00
-1.7944474E-01,-1.85059E+00
-1.7943552E-01,-1.88965E+00
-1.7942630E-01,-1.85059E+00
-1.7941709E-01,-1.86035E+00
-1.7940787E-01,-1.86035E+00
-1.7939866E-01,-1.86035E+00
-1.7938944E-01,-1.84082E+00
-1.7938022E-01,-1.85059E+00
-1.7937101E-01,-1.85059E+00
-1.7936179E-01,-1.85059E+00
-1.7935258E-01,-1.84082E+00
-1.7934336E-01,-1.86035E+00
-1.7933414E-01,-1.86035E+00
-1.7932493E-01,-1.86035E+00
-1.7931571E-01,-1.86035E+00
-1.7930650E-01,-1.84082E+00
-1.7929728E-01,-1.86035E+00
-1.7928806E-01,-1.83105E+00
-1.7927885E-01,-1.86035E+00
-1.7926963E-01,-1.83105E+00
-1.7926042E-01,-1.87012E+00
-1.7925120E-01,-1.86035E+00
-1.7924198E-01,-1.85059E+00
-1.7923277E-01,-1.85059E+00
-1.7922355E-01,-1.86035E+00
-1.7921434E-01,-1.84082E+00
-1.7920512E-01,-1.84082E+00
-1.7919590E-01,-1.83105E+00
-1.7918669E-01,-1.85059E+00
-1.7917747E-01,-1.86035E+00
-1.7916826E-01,-1.85059E+00
-1.7915904E-01,-1.86035E+00
-1.7914982E-01,-1.84082E+00
-1.7914061E-01,-1.86035E+00
-1.7913139E-01,-1.86035E+00
-1.7912218E-01,-1.86035E+00
-1.7911296E-01,-1.85059E+00
-1.7910374E-01,-1.86035E+00
-1.7909453E-01,-1.86035E+00
-1.7908531E-01,-1.85059E+00
-1.7907610E-01,-1.87988E+00
-1.7906688E-01,-1.87988E+00
-1.7905766E-01,-1.87012E+00
-1.7904845E-01,-1.84082E+00
-1.7903923E-01,-1.84082E+00
-1.7903002E-01,-1.86035E+00
-1.7902080E-01,-1.84082E+00
-1.7901158E-01,-1.86035E+00
-1.7900237E-01,-1.85059E+00
-1.7899315E-01,-1.86035E+00
-1.7898394E-01,-1.86035E+00
-1.7897472E-01,-1.83105E+00
-1.7896550E-01,-1.87012E+00
-1.7895629E-01,-1.86035E+00
-1.7894707E-01,-1.86035E+00
-1.7893786E-01,-1.86035E+00
-1.7892864E-01,-1.85059E+00
-1.7891942E-01,-1.84082E+00
-1.7891021E-01,-1.87012E+00
-1.7890099E-01,-1.87012E+00
-1.7889178E-01,-1.87012E+00
-1.7888256E-01,-1.87988E+00
-1.7887334E-01,-1.86035E+00
-1.7886413E-01,-1.87012E+00
-1.7885491E-01,-1.86035E+00
-1.7884570E-01,-1.86035E+00
-1.7883648E-01,-1.88965E+00
-1.7882726E-01,-1.89941E+00
-1.7881805E-01,-1.85059E+00
-1.7880883E-01,-1.86035E+00
-1.7879962E-01,-1.85059E+00
-1.7879040E-01,-1.84082E+00
-1.7878118E-01,-1.87988E+00
-1.7877197E-01,-1.88965E+00
-1.7876275E-01,-1.85059E+00
-1.7875354E-01,-1.85059E+00
-1.7874432E-01,-1.87012E+00
-1.7873510E-01,-1.87012E+00
-1.7872589E-01,-1.85059E+00
-1.7871667E-01,-1.87988E+00
-1.7870746E-01,-1.85059E+00
-1.7869824E-01,-1.86035E+00
-1.7868902E-01,-1.86035E+00
-1.7867981E-01,-1.87988E+00
-1.7867059E-01,-1.86035E+00
-1.7866138E-01,-1.87988E+00
-1.7865216E-01,-1.86035E+00
-1.7864294E-01,-1.84082E+00
-1.7863373E-01,-1.86035E+00
-1.7862451E-01,-1.86035E+00
-1.7861530E-01,-1.86035E+00
-1.7860608E-01,-1.87012E+00
-1.7859686E-01,-1.88965E+00
-1.7858765E-01,-1.88965E+00
-1.7857843E-01,-1.83105E+00
-1.7856922E-01,-1.86035E+00
-1.7856000E-01,-1.86035E+00
-1.7855078E-01,-1.84082E+00
-1.7854157E-01,-1.86035E+00
-1.7853235E-01,-1.86035E+00
-1.7852314E-01,-1.87988E+00
-1.7851392E-01,-1.88965E+00
-1.7850470E-01,-1.86035E+00
-1.7849549E-01,-1.85059E+00
-1.7848627E-01,-1.85059E+00
-1.7847706E-01,-1.87012E+00
-1.7846784E-01,-1.87012E+00
-1.7845862E-01,-1.87988E+00
-1.7844941E-01,-1.87012E+00
-1.7844019E-01,-1.87012E+00
-1.7843098E-01,-1.88965E+00
-1.7842176E-01,-1.87988E+00
-1.7841254E-01,-1.86035E+00
-1.7840333E-01,-1.88965E+00
-1.7839411E-01,-1.87012E+00
-1.7838490E-01,-1.86035E+00
-1.7837568E-01,-1.88965E+00
-1.7836646E-01,-1.87988E+00
-1.7835725E-01,-1.86035E+00
-1.7834803E-01,-1.88965E+00
-1.7833882E-01,-1.87012E+00
-1.7832960E-01,-1.86035E+00
-1.7832038E-01,-1.86035E+00
-1.7831117E-01,-1.86035E+00
-1.7830195E-01,-1.85059E+00
-1.7829274E-01,-1.86035E+00
-1.7828352E-01,-1.88965E+00
-1.7827430E-01,-1.86035E+00
-1.7826509E-01,-1.87012E+00
-1.7825587E-01,-1.88965E+00
-1.7824666E-01,-1.86035E+00
-1.7823744E-01,-1.85059E+00
-1.7822822E-01,-1.86035E+00
-1.7821901E-01,-1.86035E+00
-1.7820979E-01,-1.87988E+00
-1.7820058E-01,-1.88965E+00
-1.7819136E-01,-1.88965E+00
-1.7818214E-01,-1.86035E+00
-1.7817293E-01,-1.87012E+00
-1.7816371E-01,-1.88965E+00
-1.7815450E-01,-1.87012E+00
-1.7814528E-01,-1.87012E+00
-1.7813606E-01,-1.87012E+00
-1.7812685E-01,-1.86035E+00
-1.7811763E-01,-1.85059E+00
-1.7810842E-01,-1.86035E+00
-1.7809920E-01,-1.86035E+00
-1.7808998E-01,-1.87988E+00
-1.7808077E-01,-1.88965E+00
-1.7807155E-01,-1.87988E+00
-1.7806234E-01,-1.88965E+00
-1.7805312E-01,-1.86035E+00
-1.7804390E-01,-1.86035E+00
-1.7803469E-01,-1.88965E+00
-1.7802547E-01,-1.87012E+00
-1.7801626E-01,-1.88965E+00
-1.7800704E-01,-1.86035E+00
-1.7799782E-01,-1.88965E+00
-1.7798861E-01,-1.87012E+00
-1.7797939E-01,-1.86035E+00
-1.7797018E-01,-1.86035E+00
-1.7796096E-01,-1.88965E+00
-1.7795174E-01,-1.88965E+00
-1.7794253E-01,-1.88965E+00
-1.7793331E-01,-1.87988E+00
-1.7792410E-01,-1.88965E+00
-1.7791488E-01,-1.88965E+00
-1.7790566E-01,-1.88965E+00
-1.7789645E-01,-1.87012E+00
-1.7788723E-01,-1.85059E+00
-1.7787802E-01,-1.87988E+00
-1.7786880E-01,-1.87012E+00
-1.7785958E-01,-1.87012E+00
-1.7785037E-01,-1.87988E+00
-1.7784115E-01,-1.87012E+00
-1.7783194E-01,-1.88965E+00
-1.7782272E-01,-1.90918E+00
-1.7781350E-01,-1.87988E+00
-1.7780429E-01,-1.87012E+00
-1.7779507E-01,-1.88965E+00
-1.7778586E-01,-1.91895E+00
-1.7777664E-01,-1.87988E+00
-1.7776742E-01,-1.87988E+00
-1.7775821E-01,-1.89941E+00
-1.7774899E-01,-1.88965E+00
-1.7773978E-01,-1.87988E+00
-1.7773056E-01,-1.87988E+00
-1.7772134E-01,-1.86035E+00
-1.7771213E-01,-1.87012E+00
-1.7770291E-01,-1.86035E+00
-1.7769370E-01,-1.88965E+00
-1.7768448E-01,-1.87012E+00
-1.7767526E-01,-1.88965E+00
-1.7766605E-01,-1.86035E+00
-1.7765683E-01,-1.89941E+00
-1.7764762E-01,-1.87988E+00
-1.7763840E-01,-1.87012E+00
-1.7762918E-01,-1.87012E+00
-1.7761997E-01,-1.87988E+00
-1.7761075E-01,-1.87988E+00
-1.7760154E-01,-1.88965E+00
-1.7759232E-01,-1.90918E+00
-1.7758310E-01,-1.84082E+00
-1.7757389E-01,-1.87012E+00
-1.7756467E-01,-1.88965E+00
-1.7755546E-01,-1.87988E+00
-1.7754624E-01,-1.88965E+00
-1.7753702E-01,-1.87988E+00
-1.7752781E-01,-1.88965E+00
-1.7751859E-01,-1.88965E+00
-1.7750938E-01,-1.90918E+00
-1.7750016E-01,-1.86035E+00
-1.7749094E-01,-1.89941E+00
-1.7748173E-01,-1.87988E+00
-1.7747251E-01,-1.88965E+00
-1.7746330E-01,-1.87012E+00
-1.7745408E-01,-1.88965E+00
-1.7744486E-01,-1.87012E+00
-1.7743565E-01,-1.88965E+00
-1.7742643E-01,-1.88965E+00
-1.7741722E-01,-1.87012E+00
-1.7740800E-01,-1.89941E+00
-1.7739878E-01,-1.88965E+00
-1.7738957E-01,-1.86035E+00
-1.7738035E-01,-1.87988E+00
-1.7737114E-01,-1.88965E+00
-1.7736192E-01,-1.87988E+00
-1.7735270E-01,-1.87988E+00
-1.7734349E-01,-1.87012E+00
-1.7733427E-01,-1.87988E+00
-1.7732506E-01,-1.86035E+00
-1.7731584E-01,-1.87012E+00
-1.7730662E-01,-1.89941E+00
-1.7729741E-01,-1.86035E+00
-1.7728819E-01,-1.88965E+00
-1.7727898E-01,-1.88965E+00
-1.7726976E-01,-1.88965E+00
-1.7726054E-01,-1.88965E+00
-1.7725133E-01,-1.88965E+00
-1.7724211E-01,-1.88965E+00
-1.7723290E-01,-1.89941E+00
-1.7722368E-01,-1.88965E+00
-1.7721446E-01,-1.90918E+00
-1.7720525E-01,-1.87988E+00
-1.7719603E-01,-1.88965E+00
-1.7718682E-01,-1.88965E+00
-1.7717760E-01,-1.87988E+00
-1.7716838E-01,-1.86035E+00
-1.7715917E-01,-1.88965E+00
-1.7714995E-01,-1.88965E+00
-1.7714074E-01,-1.88965E+00
-1.7713152E-01,-1.88965E+00
-1.7712230E-01,-1.87012E+00
-1.7711309E-01,-1.90918E+00
-1.7710387E-01,-1.86035E+00
-1.7709466E-01,-1.87988E+00
-1.7708544E-01,-1.86035E+00
-1.7707622E-01,-1.90918E+00
-1.7706701E-01,-1.89941E+00
-1.7705779E-01,-1.88965E+00
-1.7704858E-01,-1.88965E+00
-1.7703936E-01,-1.89941E+00
-1.7703014E-01,-1.87988E+00
-1.7702093E-01,-1.88965E+00
-1.7701171E-01,-1.88965E+00
-1.7700250E-01,-1.88965E+00
-1.7699328E-01,-1.87988E+00
-1.7698406E-01,-1.89941E+00
-1.7697485E-01,-1.86035E+00
-1.7696563E-01,-1.89941E+00
-1.7695642E-01,-1.86035E+00
-1.7694720E-01,-1.88965E+00
-1.7693798E-01,-1.87012E+00
-1.7692877E-01,-1.88965E+00
-1.7691955E-01,-1.86035E+00
-1.7691034E-01,-1.88965E+00
-1.7690112E-01,-1.86035E+00
-1.7689190E-01,-1.87012E+00
-1.7688269E-01,-1.87988E+00
-1.7687347E-01,-1.87988E+00
-1.7686426E-01,-1.88965E+00
-1.7685504E-01,-1.88965E+00
-1.7684582E-01,-1.86035E+00
-1.7683661E-01,-1.89941E+00
-1.7682739E-01,-1.87012E+00
-1.7681818E-01,-1.88965E+00
-1.7680896E-01,-1.86035E+00
-1.7679974E-01,-1.87012E+00
-1.7679053E-01,-1.88965E+00
-1.7678131E-01,-1.90918E+00
-1.7677210E-01,-1.87012E+00
-1.7676288E-01,-1.86035E+00
-1.7675366E-01,-1.84082E+00
-1.7674445E-01,-1.86035E+00
-1.7673523E-01,-1.88965E+00
-1.7672602E-01,-1.88965E+00
-1.7671680E-01,-1.89941E+00
-1.7670758E-01,-1.87988E+00
-1.7669837E-01,-1.86035E+00
-1.7668915E-01,-1.87988E+00
-1.7667994E-01,-1.88965E+00
-1.7667072E-01,-1.87988E+00
-1.7666150E-01,-1.86035E+00
-1.7665229E-01,-1.90918E+00
-1.7664307E-01,-1.88965E+00
-1.7663386E-01,-1.86035E+00
-1.7662464E-01,-1.88965E+00
-1.7661542E-01,-1.88965E+00
-1.7660621E-01,-1.87988E+00
-1.7659699E-01,-1.88965E+00
-1.7658778E-01,-1.88965E+00
-1.7657856E-01,-1.88965E+00
-1.7656934E-01,-1.88965E+00
-1.7656013E-01,-1.89941E+00
-1.7655091E-01,-1.87988E+00
-1.7654170E-01,-1.86035E+00
-1.7653248E-01,-1.90918E+00
-1.7652326E-01,-1.89941E+00
-1.7651405E-01,-1.87012E+00
-1.7650483E-01,-1.88965E+00
-1.7649562E-01,-1.88965E+00
-1.7648640E-01,-1.87988E+00
-1.7647718E-01,-1.88965E+00
-1.7646797E-01,-1.88965E+00
-1.7645875E-01,-1.88965E+00
-1.7644954E-01,-1.88965E+00
-1.7644032E-01,-1.88965E+00
-1.7643110E-01,-1.88965E+00
-1.7642189E-01,-1.87988E+00
-1.7641267E-01,-1.87988E+00
-1.7640346E-01,-1.88965E+00
-1.7639424E-01,-1.88965E+00
-1.7638502E-01,-1.87988E+00
-1.7637581E-01,-1.88965E+00
-1.7636659E-01,-1.89941E+00
-1.7635738E-01,-1.89941E+00
-1.7634816E-01,-1.88965E+00
-1.7633894E-01,-1.89941E+00
-1.7632973E-01,-1.87988E+00
-1.7632051E-01,-1.87012E+00
-1.7631130E-01,-1.89941E+00
-1.7630208E-01,-1.86035E+00
-1.7629286E-01,-1.87988E+00
-1.7628365E-01,-1.87012E+00
-1.7627443E-01,-1.86035E+00
-1.7626522E-01,-1.86035E+00
-1.7625600E-01,-1.84082E+00
-1.7624678E-01,-1.86035E+00
-1.7623757E-01,-1.87012E+00
-1.7622835E-01,-1.87012E+00
-1.7621914E-01,-1.85059E+00
-1.7620992E-01,-1.86035E+00
-1.7620070E-01,-1.87988E+00
-1.7619149E-01,-1.87988E+00
-1.7618227E-01,-1.87988E+00
-1.7617306E-01,-1.89941E+00
-1.7616384E-01,-1.88965E+00
-1.7615462E-01,-1.87988E+00
-1.7614541E-01,-1.87988E+00
-1.7613619E-01,-1.87012E+00
-1.7612698E-01,-1.87988E+00
-1.7611776E-01,-1.88965E+00
-1.7610854E-01,-1.86035E+00
-1.7609933E-01,-1.86035E+00
-1.7609011E-01,-1.88965E+00
-1.7608090E-01,-1.90918E+00
-1.7607168E-01,-1.88965E+00
-1.7606246E-01,-1.87988E+00
-1.7605325E-01,-1.86035E+00
-1.7604403E-01,-1.86035E+00
-1.7603482E-01,-1.88965E+00
-1.7602560E-01,-1.88965E+00
-1.7601638E-01,-1.87988E+00
-1.7600717E-01,-1.87012E+00
-1.7599795E-01,-1.88965E+00
-1.7598874E-01,-1.89941E+00
-1.7597952E-01,-1.90918E+00
-1.7597030E-01,-1.87012E+00
-1.7596109E-01,-1.86035E+00
-1.7595187E-01,-1.88965E+00
-1.7594266E-01,-1.86035E+00
-1.7593344E-01,-1.88965E+00
-1.7592422E-01,-1.85059E+00
-1.7591501E-01,-1.88965E+00
-1.7590579E-01,-1.88965E+00
-1.7589658E-01,-1.91895E+00
-1.7588736E-01,-1.86035E+00
-1.7587814E-01,-1.86035E+00
-1.7586893E-01,-1.86035E+00
-1.7585971E-01,-1.87988E+00
-1.7585050E-01,-1.88965E+00
-1.7584128E-01,-1.88965E+00
-1.7583206E-01,-1.88965E+00
-1.7582285E-01,-1.86035E+00
-1.7581363E-01,-1.87988E+00
-1.7580442E-01,-1.87012E+00
-1.7579520E-01,-1.87012E+00
-1.7578598E-01,-1.86035E+00
-1.7577677E-01,-1.87988E+00
