in s,C1 in V
-1.2681444E+00,1.94336E+00
-1.2680520E+00,1.92383E+00
-1.2679596E+00,1.90430E+00
-1.2678672E+00,1.86523E+00
-1.2677748E+00,1.94336E+00
-1.2676824E+00,2.00195E+00
-1.2675900E+00,1.94336E+00
-1.2674976E+00,2.00195E+00
-1.2674052E+00,1.94336E+00
-1.2673128E+00,1.94336E+00
-1.2672204E+00,1.94336E+00
-1.2671280E+00,1.98242E+00
-1.2670356E+00,1.94336E+00
-1.2669432E+00,1.98242E+00
-1.2668508E+00,2.00195E+00
-1.2667584E+00,1.94336E+00
-1.2666660E+00,1.92383E+00
-1.2665736E+00,1.94336E+00
-1.2664812E+00,1.94336E+00
-1.2663888E+00,1.94336E+00
-1.2662964E+00,1.98242E+00
-1.2662040E+00,2.04102E+00
-1.2661116E+00,1.94336E+00
-1.2660192E+00,1.90430E+00
-1.2659268E+00,2.00195E+00
-1.2658344E+00,2.00195E+00
-1.2657420E+00,1.98242E+00
-1.2656496E+00,1.94336E+00
-1.2655572E+00,1.86523E+00
-1.2654648E+00,1.94336E+00
-1.2653724E+00,2.04102E+00
-1.2652800E+00,1.96289E+00
-1.2651876E+00,1.94336E+00
-1.2650952E+00,1.90430E+00
-1.2650028E+00,1.96289E+00
-1.2649104E+00,1.96289E+00
-1.2648180E+00,1.88477E+00
-1.2647256E+00,1.92383E+00
-1.2646332E+00,2.02148E+00
-1.2645408E+00,1.98242E+00
-1.2644484E+00,1.92383E+00
-1.2643560E+00,1.94336E+00
-1.2642636E+00,1.96289E+00
-1.2641712E+00,1.94336E+00
-1.2640788E+00,2.00195E+00
-1.2639864E+00,1.88477E+00
-1.2638940E+00,1.98242E+00
-1.2638016E+00,1.96289E+00
-1.2637092E+00,2.08008E+00
-1.2636168E+00,1.88477E+00
-1.2635244E+00,1.88477E+00
-1.2634320E+00,1.92383E+00
-1.2633396E+00,1.92383E+00
-1.2632472E+00,1.94336E+00
-1.2631548E+00,1.94336E+00
-1.2630624E+00,1.86523E+00
-1.2629700E+00,1.90430E+00
-1.2628776E+00,2.00195E+00
-1.2627852E+00,1.92383E+00
-1.2626928E+00,1.90430E+00
-1.2626004E+00,1.98242E+00
-1.2625080E+00,1.94336E+00
-1.2624156E+00,1.92383E+00
-1.2623232E+00,1.88477E+00
-1.2622308E+00,1.92383E+00
-1.2621384E+00,1.96289E+00
-1.2620460E+00,2.02148E+00
-1.2619536E+00,1.94336E+00
-1.2618612E+00,1.86523E+00
-1.2617688E+00,1.88477E+00
-1.2616764E+00,1.98242E+00
-1.2615840E+00,1.80664E+00
-1.2614916E+00,1.98242E+00
-1.2613992E+00,1.94336E+00
-1.2613068E+00,2.02148E+00
-1.2612144E+00,1.92383E+00
-1.2611220E+00,1.94336E+00
-1.2610296E+00,1.90430E+00
-1.2609372E+00,1.94336E+00
-1.2608448E+00,1.88477E+00
-1.2607524E+00,1.86523E+00
-1.2606600E+00,1.94336E+00
-1.2605676E+00,2.00195E+00
-1.2604752E+00,1.96289E+00
-1.2603828E+00,1.92383E+00
-1.2602904E+00,1.92383E+00
-1.2601980E+00,2.00195E+00
-1.2601056E+00,1.94336E+00
-1.2600132E+00,1.94336E+00
-1.2599208E+00,2.00195E+00
-1.2598284E+00,1.94336E+00
-1.2597360E+00,1.92383E+00
-1.2596436E+00,1.94336E+00
-1.2595512E+00,1.96289E+00
-1.2594588E+00,1.94336E+00
-1.2593664E+00,1.92383E+00
-1.2592740E+00,2.00195E+00
-1.2591816E+00,2.04102E+00
-1.2590892E+00,1.96289E+00
-1.2589968E+00,1.94336E+00
-1.2589044E+00,1.96289E+00
-1.2588120E+00,1.94336E+00
-1.2587196E+00,2.00195E+00
-1.2586272E+00,1.94336E+00
-1.2585348E+00,1.98242E+00
-1.2584424E+00,1.96289E+00
-1.2583500E+00,1.90430E+00
-1.2582576E+00,1.92383E+00
-1.2581652E+00,1.96289E+00
-1.2580728E+00,2.00195E+00
-1.2579804E+00,1.94336E+00
-1.2578880E+00,1.84570E+00
-1.2577956E+00,2.00195E+00
-1.2577032E+00,2.00195E+00
-1.2576108E+00,1.98242E+00
-1.2575184E+00,1.92383E+00
-1.2574260E+00,1.98242E+00
-1.2573336E+00,1.90430E+00
-1.2572412E+00,1.86523E+00
-1.2571488E+00,1.92383E+00
-1.2570564E+00,1.88477E+00
-1.2569640E+00,1.98242E+00
-1.2568716E+00,1.92383E+00
-1.2567792E+00,1.92383E+00
-1.2566868E+00,1.94336E+00
-1.2565944E+00,1.94336E+00
-1.2565020E+00,1.94336E+00
-1.2564096E+00,1.94336E+00
-1.2563172E+00,1.86523E+00
-1.2562248E+00,1.94336E+00
-1.2561324E+00,1.92383E+00
-1.2560400E+00,1.94336E+00
-1.2559476E+00,2.00195E+00
-1.2558552E+00,1.86523E+00
-1.2557628E+00,1.92383E+00
-1.2556704E+00,1.86523E+00
-1.2555780E+00,2.02148E+00
-1.2554856E+00,1.94336E+00
-1.2553932E+00,1.94336E+00
-1.2553008E+00,1.92383E+00
-1.2552084E+00,1.94336E+00
-1.2551160E+00,1.86523E+00
-1.2550236E+00,1.96289E+00
-1.2549312E+00,1.94336E+00
-1.2548388E+00,1.92383E+00
-1.2547464E+00,1.90430E+00
-1.2546540E+00,1.88477E+00
-1.2545616E+00,1.90430E+00
-1.2544692E+00,1.94336E+00
-1.2543768E+00,1.92383E+00
-1.2542844E+00,1.94336E+00
-1.2541920E+00,2.00195E+00
-1.2540996E+00,1.94336E+00
-1.2540072E+00,1.90430E+00
-1.2539148E+00,1.96289E+00
-1.2538224E+00,1.88477E+00
-1.2537300E+00,1.94336E+00
-1.2536376E+00,1.94336E+00
-1.2535452E+00,1.94336E+00
-1.2534528E+00,1.96289E+00
-1.2533604E+00,1.92383E+00
-1.2532680E+00,1.96289E+00
-1.2531756E+00,1.92383E+00
-1.2530832E+00,1.94336E+00
-1.2529908E+00,1.94336E+00
-1.2528984E+00,1.92383E+00
-1.2528060E+00,1.94336E+00
-1.2527136E+00,1.94336E+00
-1.2526212E+00,1.94336E+00
-1.2525288E+00,1.92383E+00
-1.2524364E+00,2.00195E+00
-1.2523440E+00,2.00195E+00
-1.2522516E+00,1.98242E+00
-1.2521592E+00,1.94336E+00
-1.2520668E+00,1.98242E+00
-1.2519744E+00,1.90430E+00
-1.2518820E+00,1.96289E+00
-1.2517896E+00,1.92383E+00
-1.2516972E+00,1.88477E+00
-1.2516048E+00,1.88477E+00
-1.2515124E+00,1.94336E+00
-1.2514200E+00,1.92383E+00
-1.2513276E+00,1.84570E+00
-1.2512352E+00,1.92383E+00
-1.2511428E+00,1.86523E+00
-1.2510504E+00,1.94336E+00
-1.2509580E+00,2.00195E+00
-1.2508656E+00,1.88477E+00
-1.2507732E+00,1.90430E+00
-1.2506808E+00,1.98242E+00
-1.2505884E+00,1.94336E+00
-1.2504960E+00,1.94336E+00
-1.2504036E+00,1.98242E+00
-1.2503112E+00,1.94336E+00
-1.2502188E+00,1.94336E+00
-1.2501264E+00,1.94336E+00
-1.2500340E+00,1.94336E+00
-1.2499416E+00,1.94336E+00
-1.2498492E+00,1.94336E+00
-1.2497568E+00,1.94336E+00
-1.2496644E+00,1.94336E+00
-1.2495720E+00,1.86523E+00
-1.2494796E+00,1.94336E+00
-1.2493872E+00,1.92383E+00
-1.2492948E+00,1.94336E+00
-1.2492024E+00,1.94336E+00
-1.2491100E+00,2.00195E+00
-1.2490176E+00,1.94336E+00
-1.2489252E+00,2.02148E+00
-1.2488328E+00,1.94336E+00
-1.2487404E+00,2.00195E+00
-1.2486480E+00,1.94336E+00
-1.2485556E+00,2.00195E+00
-1.2484632E+00,1.96289E+00
-1.2483708E+00,1.86523E+00
-1.2482784E+00,1.92383E+00
-1.2481860E+00,2.00195E+00
-1.2480936E+00,1.98242E+00
-1.2480012E+00,1.98242E+00
-1.2479088E+00,1.96289E+00
-1.2478164E+00,1.92383E+00
-1.2477240E+00,1.88477E+00
-1.2476316E+00,1.94336E+00
-1.2475392E+00,1.98242E+00
-1.2474468E+00,1.88477E+00
-1.2473544E+00,1.90430E+00
-1.2472620E+00,2.00195E+00
-1.2471696E+00,1.98242E+00
-1.2470772E+00,1.94336E+00
-1.2469848E+00,1.90430E+00
-1.2468924E+00,1.90430E+00
-1.2468000E+00,1.92383E+00
-1.2467076E+00,1.98242E+00
-1.2466152E+00,1.94336E+00
-1.2465228E+00,1.92383E+00
-1.2464304E+00,1.96289E+00
-1.2463380E+00,1.90430E+00
-1.2462456E+00,2.00195E+00
-1.2461532E+00,1.96289E+00
-1.2460608E+00,1.90430E+00
-1.2459684E+00,2.00195E+00
-1.2458760E+00,1.96289E+00
-1.2457836E+00,1.92383E+00
-1.2456912E+00,1.96289E+00
-1.2455988E+00,1.94336E+00
-1.2455064E+00,1.90430E+00
-1.2454140E+00,1.92383E+00
-1.2453216E+00,2.00195E+00
-1.2452292E+00,1.96289E+00
-1.2451368E+00,1.90430E+00
-1.2450444E+00,1.92383E+00
-1.2449520E+00,1.84570E+00
-1.2448596E+00,1.90430E+00
-1.2447672E+00,1.94336E+00
-1.2446748E+00,2.00195E+00
-1.2445824E+00,2.00195E+00
-1.2444900E+00,1.94336E+00
-1.2443976E+00,2.00195E+00
-1.2443052E+00,1.94336E+00
-1.2442128E+00,1.88477E+00
-1.2441204E+00,1.88477E+00
-1.2440280E+00,1.94336E+00
-1.2439356E+00,1.98242E+00
-1.2438432E+00,1.96289E+00
-1.2437508E+00,1.90430E+00
-1.2436584E+00,1.94336E+00
-1.2435660E+00,1.92383E+00
-1.2434736E+00,1.94336E+00
-1.2433812E+00,1.92383E+00
-1.2432888E+00,2.00195E+00
-1.2431964E+00,1.88477E+00
-1.2431040E+00,1.86523E+00
-1.2430116E+00,2.00195E+00
-1.2429192E+00,2.00195E+00
-1.2428268E+00,1.98242E+00
-1.2427344E+00,1.96289E+00
-1.2426420E+00,1.94336E+00
-1.2425496E+00,2.00195E+00
-1.2424572E+00,2.04102E+00
-1.2423648E+00,1.88477E+00
-1.2422724E+00,1.86523E+00
-1.2421800E+00,1.94336E+00
-1.2420876E+00,1.92383E+00
-1.2419952E+00,2.00195E+00
-1.2419028E+00,2.00195E+00
-1.2418104E+00,1.94336E+00
-1.2417180E+00,1.96289E+00
-1.2416256E+00,1.86523E+00
-1.2415332E+00,1.94336E+00
-1.2414408E+00,1.92383E+00
-1.2413484E+00,1.92383E+00
-1.2412560E+00,1.98242E+00
-1.2411636E+00,2.00195E+00
-1.2410712E+00,2.00195E+00
-1.2409788E+00,2.00195E+00
-1.2408864E+00,1.88477E+00
-1.2407940E+00,1.98242E+00
-1.2407016E+00,1.90430E+00
-1.2406092E+00,2.00195E+00
-1.2405168E+00,2.02148E+00
-1.2404244E+00,1.94336E+00
-1.2403320E+00,1.94336E+00
-1.2402396E+00,1.96289E+00
-1.2401472E+00,1.90430E+00
-1.2400548E+00,2.00195E+00
-1.2399624E+00,1.90430E+00
-1.2398700E+00,1.90430E+00
-1.2397776E+00,1.88477E+00
-1.2396852E+00,2.00195E+00
-1.2395928E+00,2.00195E+00
-1.2395004E+00,1.94336E+00
-1.2394080E+00,2.00195E+00
-1.2393156E+00,1.92383E+00
-1.2392232E+00,1.92383E+00
-1.2391308E+00,1.96289E+00
-1.2390384E+00,1.92383E+00
-1.2389460E+00,1.96289E+00
-1.2388536E+00,1.92383E+00
-1.2387612E+00,1.94336E+00
-1.2386688E+00,1.96289E+00
-1.2385764E+00,1.90430E+00
-1.2384840E+00,1.96289E+00
-1.2383916E+00,1.92383E+00
-1.2382992E+00,1.94336E+00
-1.2382068E+00,2.06055E+00
-1.2381144E+00,1.92383E+00
-1.2380220E+00,1.94336E+00
-1.2379296E+00,1.96289E+00
-1.2378372E+00,1.96289E+00
-1.2377448E+00,1.94336E+00
-1.2376524E+00,1.98242E+00
-1.2375600E+00,1.84570E+00
-1.2374676E+00,1.96289E+00
-1.2373752E+00,1.96289E+00
-1.2372828E+00,1.94336E+00
-1.2371904E+00,1.88477E+00
-1.2370980E+00,1.88477E+00
-1.2370056E+00,1.92383E+00
-1.2369132E+00,1.92383E+00
-1.2368208E+00,1.96289E+00
-1.2367284E+00,1.94336E+00
-1.2366360E+00,1.88477E+00
-1.2365436E+00,1.92383E+00
-1.2364512E+00,1.92383E+00
-1.2363588E+00,1.94336E+00
-1.2362664E+00,1.94336E+00
-1.2361740E+00,1.94336E+00
-1.2360816E+00,1.96289E+00
-1.2359892E+00,2.00195E+00
-1.2358968E+00,1.92383E+00
-1.2358044E+00,1.86523E+00
-1.2357120E+00,2.04102E+00
-1.2356196E+00,2.00195E+00
-1.2355272E+00,1.90430E+00
-1.2354348E+00,2.00195E+00
-1.2353424E+00,1.88477E+00
-1.2352500E+00,1.86523E+00
-1.2351576E+00,1.98242E+00
-1.2350652E+00,1.94336E+00
-1.2349728E+00,1.94336E+00
-1.2348804E+00,1.90430E+00
-1.2347880E+00,1.94336E+00
-1.2346956E+00,1.92383E+00
-1.2346032E+00,1.94336E+00
-1.2345108E+00,1.94336E+00
-1.2344184E+00,1.90430E+00
-1.2343260E+00,1.94336E+00
-1.2342336E+00,1.94336E+00
-1.2341412E+00,1.98242E+00
-1.2340488E+00,1.94336E+00
-1.2339564E+00,1.94336E+00
-1.2338640E+00,1.94336E+00
-1.2337716E+00,1.96289E+00
-1.2336792E+00,1.94336E+00
-1.2335868E+00,1.94336E+00
-1.2334944E+00,1.92383E+00
-1.2334020E+00,1.92383E+00
-1.2333096E+00,2.08008E+00
-1.2332172E+00,1.98242E+00
-1.2331248E+00,1.94336E+00
-1.2330324E+00,1.92383E+00
-1.2329400E+00,2.00195E+00
-1.2328476E+00,1.94336E+00
-1.2327552E+00,1.92383E+00
-1.2326628E+00,2.00195E+00
-1.2325704E+00,1.96289E+00
-1.2324780E+00,2.00195E+00
-1.2323856E+00,1.92383E+00
-1.2322932E+00,1.92383E+00
-1.2322008E+00,1.94336E+00
-1.2321084E+00,1.92383E+00
-1.2320160E+00,1.92383E+00
-1.2319236E+00,1.94336E+00
-1.2318312E+00,1.90430E+00
-1.2317388E+00,1.98242E+00
-1.2316464E+00,1.92383E+00
-1.2315540E+00,1.90430E+00
-1.2314616E+00,1.94336E+00
-1.2313692E+00,2.00195E+00
-1.2312768E+00,1.86523E+00
-1.2311844E+00,1.88477E+00
-1.2310920E+00,2.00195E+00
-1.2309996E+00,1.96289E+00
-1.2309072E+00,1.96289E+00
-1.2308148E+00,1.90430E+00
-1.2307224E+00,1.94336E+00
-1.2306300E+00,1.92383E+00
-1.2305376E+00,1.92383E+00
-1.2304452E+00,1.96289E+00
-1.2303528E+00,1.96289E+00
-1.2302604E+00,1.98242E+00
-1.2301680E+00,1.86523E+00
-1.2300756E+00,1.94336E+00
-1.2299832E+00,1.96289E+00
-1.2298908E+00,1.94336E+00
-1.2297984E+00,1.94336E+00
-1.2297060E+00,1.94336E+00
-1.2296136E+00,1.92383E+00
-1.2295212E+00,2.00195E+00
-1.2294288E+00,1.98242E+00
-1.2293364E+00,2.00195E+00
-1.2292440E+00,1.92383E+00
-1.2291516E+00,1.94336E+00
-1.2290592E+00,2.06055E+00
-1.2289668E+00,2.00195E+00
-1.2288744E+00,1.96289E+00
-1.2287820E+00,1.94336E+00
-1.2286896E+00,2.02148E+00
-1.2285972E+00,2.00195E+00
-1.2285048E+00,1.92383E+00
-1.2284124E+00,2.04102E+00
-1.2283200E+00,1.90430E+00
-1.2282276E+00,2.00195E+00
-1.2281352E+00,1.94336E+00
-1.2280428E+00,1.90430E+00
-1.2279504E+00,1.94336E+00
-1.2278580E+00,1.86523E+00
-1.2277656E+00,1.90430E+00
-1.2276732E+00,1.96289E+00
-1.2275808E+00,2.00195E+00
-1.2274884E+00,1.98242E+00
-1.2273960E+00,1.94336E+00
-1.2273036E+00,2.00195E+00
-1.2272112E+00,1.94336E+00
-1.2271188E+00,2.00195E+00
-1.2270264E+00,1.94336E+00
-1.2269340E+00,1.98242E+00
-1.2268416E+00,1.90430E+00
-1.2267492E+00,1.92383E+00
-1.2266568E+00,1.82617E+00
-1.2265644E+00,1.88477E+00
-1.2264720E+00,1.98242E+00
-1.2263796E+00,1.94336E+00
-1.2262872E+00,1.94336E+00
-1.2261948E+00,1.90430E+00
-1.2261024E+00,1.90430E+00
-1.2260100E+00,1.94336E+00
-1.2259176E+00,1.88477E+00
-1.2258252E+00,1.90430E+00
-1.2257328E+00,1.88477E+00
-1.2256404E+00,1.94336E+00
-1.2255480E+00,1.98242E+00
-1.2254556E+00,2.02148E+00
-1.2253632E+00,1.94336E+00
-1.2252708E+00,1.94336E+00
-1.2251784E+00,1.94336E+00
-1.2250860E+00,1.96289E+00
-1.2249936E+00,2.06055E+00
-1.2249012E+00,1.90430E+00
-1.2248088E+00,1.94336E+00
-1.2247164E+00,1.98242E+00
-1.2246240E+00,1.92383E+00
-1.2245316E+00,1.98242E+00
-1.2244392E+00,2.00195E+00
-1.2243468E+00,1.94336E+00
-1.2242544E+00,1.98242E+00
-1.2241620E+00,2.00195E+00
-1.2240696E+00,1.94336E+00
-1.2239772E+00,1.92383E+00
-1.2238848E+00,1.94336E+00
-1.2237924E+00,1.96289E+00
-1.2237000E+00,1.92383E+00
-1.2236076E+00,1.98242E+00
-1.2235152E+00,1.90430E+00
-1.2234228E+00,1.90430E+00
-1.2233304E+00,1.92383E+00
-1.2232380E+00,1.90430E+00
-1.2231456E+00,1.90430E+00
-1.2230532E+00,1.98242E+00
-1.2229608E+00,1.94336E+00
-1.2228684E+00,1.96289E+00
-1.2227760E+00,1.94336E+00
-1.2226836E+00,1.94336E+00
-1.2225912E+00,1.92383E+00
-1.2224988E+00,1.92383E+00
-1.2224064E+00,1.92383E+00
-1.2223140E+00,2.00195E+00
-1.2222216E+00,1.98242E+00
-1.2221292E+00,1.94336E+00
-1.2220368E+00,1.94336E+00
-1.2219444E+00,1.96289E+00
-1.2218520E+00,1.96289E+00
-1.2217596E+00,1.86523E+00
-1.2216672E+00,1.96289E+00
-1.2215748E+00,1.94336E+00
-1.2214824E+00,1.86523E+00
-1.2213900E+00,2.00195E+00
-1.2212976E+00,2.00195E+00
-1.2212052E+00,2.00195E+00
-1.2211128E+00,2.02148E+00
-1.2210204E+00,2.00195E+00
-1.2209280E+00,1.92383E+00
-1.2208356E+00,2.06055E+00
-1.2207432E+00,1.94336E+00
-1.2206508E+00,1.94336E+00
-1.2205584E+00,2.02148E+00
-1.2204660E+00,1.92383E+00
-1.2203736E+00,1.88477E+00
-1.2202812E+00,1.88477E+00
-1.2201888E+00,1.92383E+00
-1.2200964E+00,2.00195E+00
-1.2200040E+00,1.90430E+00
-1.2199116E+00,1.94336E+00
-1.2198192E+00,1.98242E+00
-1.2197268E+00,1.90430E+00
-1.2196344E+00,1.94336E+00
-1.2195420E+00,1.96289E+00
-1.2194496E+00,1.98242E+00
-1.2193572E+00,1.94336E+00
-1.2192648E+00,1.94336E+00
-1.2191724E+00,1.96289E+00
-1.2190800E+00,1.96289E+00
-1.2189876E+00,1.94336E+00
-1.2188952E+00,1.92383E+00
-1.2188028E+00,1.94336E+00
-1.2187104E+00,1.94336E+00
-1.2186180E+00,1.94336E+00
-1.2185256E+00,1.92383E+00
-1.2184332E+00,1.90430E+00
-1.2183408E+00,1.96289E+00
-1.2182484E+00,1.92383E+00
-1.2181560E+00,1.94336E+00
-1.2180636E+00,2.00195E+00
-1.2179712E+00,1.94336E+00
-1.2178788E+00,2.00195E+00
-1.2177864E+00,1.94336E+00
-1.2176940E+00,1.94336E+00
-1.2176016E+00,1.94336E+00
-1.2175092E+00,2.00195E+00
-1.2174168E+00,1.94336E+00
-1.2173244E+00,1.94336E+00
-1.2172320E+00,1.88477E+00
-1.2171396E+00,1.92383E+00
-1.2170472E+00,1.90430E+00
-1.2169548E+00,1.92383E+00
-1.2168624E+00,1.94336E+00
-1.2167700E+00,1.96289E+00
-1.2166776E+00,1.86523E+00
-1.2165852E+00,2.00195E+00
-1.2164928E+00,1.88477E+00
-1.2164004E+00,1.96289E+00
-1.2163080E+00,1.94336E+00
-1.2162156E+00,1.98242E+00
-1.2161232E+00,1.94336E+00
-1.2160308E+00,1.94336E+00
-1.2159384E+00,2.04102E+00
-1.2158460E+00,2.00195E+00
-1.2157536E+00,1.90430E+00
-1.2156612E+00,1.98242E+00
-1.2155688E+00,1.88477E+00
-1.2154764E+00,1.96289E+00
-1.2153840E+00,1.94336E+00
-1.2152916E+00,1.94336E+00
-1.2151992E+00,1.86523E+00
-1.2151068E+00,1.94336E+00
-1.2150144E+00,1.96289E+00
-1.2149220E+00,1.98242E+00
-1.2148296E+00,1.98242E+00
-1.2147372E+00,2.00195E+00
-1.2146448E+00,1.80664E+00
-1.2145524E+00,2.00195E+00
-1.2144600E+00,2.00195E+00
-1.2143676E+00,2.02148E+00
-1.2142752E+00,1.98242E+00
-1.2141828E+00,1.98242E+00
-1.2140904E+00,1.98242E+00
-1.2139980E+00,1.86523E+00
-1.2139056E+00,1.96289E+00
-1.2138132E+00,2.00195E+00
-1.2137208E+00,1.94336E+00
-1.2136284E+00,2.08008E+00
-1.2135360E+00,1.86523E+00
-1.2134436E+00,1.94336E+00
-1.2133512E+00,1.94336E+00
-1.2132588E+00,1.88477E+00
-1.2131664E+00,1.96289E+00
-1.2130740E+00,1.86523E+00
-1.2129816E+00,1.90430E+00
-1.2128892E+00,1.94336E+00
-1.2127968E+00,1.92383E+00
-1.2127044E+00,1.96289E+00
-1.2126120E+00,1.96289E+00
-1.2125196E+00,1.96289E+00
-1.2124272E+00,1.88477E+00
-1.2123348E+00,1.98242E+00
-1.2122424E+00,1.94336E+00
-1.2121500E+00,1.90430E+00
-1.2120576E+00,1.98242E+00
-1.2119652E+00,1.92383E+00
-1.2118728E+00,1.94336E+00
-1.2117804E+00,1.92383E+00
-1.2116880E+00,1.90430E+00
-1.2115956E+00,1.88477E+00
-1.2115032E+00,1.94336E+00
-1.2114108E+00,1.88477E+00
-1.2113184E+00,1.88477E+00
-1.2112260E+00,1.94336E+00
-1.2111336E+00,1.98242E+00
-1.2110412E+00,1.94336E+00
-1.2109488E+00,1.88477E+00
-1.2108564E+00,1.92383E+00
-1.2107640E+00,1.94336E+00
-1.2106716E+00,1.82617E+00
-1.2105792E+00,1.98242E+00
-1.2104868E+00,1.94336E+00
-1.2103944E+00,1.86523E+00
-1.2103020E+00,1.96289E+00
-1.2102096E+00,1.98242E+00
-1.2101172E+00,2.00195E+00
-1.2100248E+00,1.88477E+00
-1.2099324E+00,2.00195E+00
-1.2098400E+00,1.96289E+00
-1.2097476E+00,2.04102E+00
-1.2096552E+00,1.88477E+00
-1.2095628E+00,1.90430E+00
-1.2094704E+00,1.88477E+00
-1.2093780E+00,2.02148E+00
-1.2092856E+00,1.86523E+00
-1.2091932E+00,1.88477E+00
-1.2091008E+00,2.00195E+00
-1.2090084E+00,1.94336E+00
-1.2089160E+00,2.06055E+00
-1.2088236E+00,1.96289E+00
-1.2087312E+00,1.92383E+00
-1.2086388E+00,1.94336E+00
-1.2085464E+00,1.94336E+00
-1.2084540E+00,1.94336E+00
-1.2083616E+00,1.96289E+00
-1.2082692E+00,2.00195E+00
-1.2081768E+00,1.94336E+00
-1.2080844E+00,1.94336E+00
-1.2079920E+00,1.94336E+00
-1.2078996E+00,1.98242E+00
-1.2078072E+00,1.90430E+00
-1.2077148E+00,1.96289E+00
-1.2076224E+00,1.94336E+00
-1.2075300E+00,1.96289E+00
-1.2074376E+00,1.94336E+00
-1.2073452E+00,1.90430E+00
-1.2072528E+00,1.88477E+00
-1.2071604E+00,2.00195E+00
-1.2070680E+00,1.94336E+00
-1.2069756E+00,2.02148E+00
-1.2068832E+00,1.94336E+00
-1.2067908E+00,1.98242E+00
-1.2066984E+00,1.94336E+00
-1.2066060E+00,1.94336E+00
-1.2065136E+00,2.02148E+00
-1.2064212E+00,1.94336E+00
-1.2063288E+00,1.96289E+00
-1.2062364E+00,1.94336E+00
-1.2061440E+00,1.96289E+00
-1.2060516E+00,2.00195E+00
-1.2059592E+00,1.98242E+00
-1.2058668E+00,2.00195E+00
-1.2057744E+00,1.88477E+00
-1.2056820E+00,1.94336E+00
-1.2055896E+00,1.94336E+00
-1.2054972E+00,1.96289E+00
-1.2054048E+00,1.86523E+00
-1.2053124E+00,1.92383E+00
-1.2052200E+00,1.88477E+00
-1.2051276E+00,1.94336E+00
-1.2050352E+00,1.94336E+00
-1.2049428E+00,2.00195E+00
-1.2048504E+00,1.92383E+00
-1.2047580E+00,2.00195E+00
-1.2046656E+00,1.94336E+00
-1.2045732E+00,1.92383E+00
-1.2044808E+00,1.94336E+00
-1.2043884E+00,1.96289E+00
-1.2042960E+00,1.92383E+00
-1.2042036E+00,2.02148E+00
-1.2041112E+00,1.94336E+00
-1.2040188E+00,1.98242E+00
-1.2039264E+00,1.90430E+00
-1.2038340E+00,1.92383E+00
-1.2037416E+00,1.94336E+00
-1.2036492E+00,2.06055E+00
-1.2035568E+00,1.96289E+00
-1.2034644E+00,2.00195E+00
-1.2033720E+00,1.92383E+00
-1.2032796E+00,1.90430E+00
-1.2031872E+00,1.94336E+00
-1.2030948E+00,1.98242E+00
-1.2030024E+00,1.94336E+00
-1.2029100E+00,1.90430E+00
-1.2028176E+00,1.94336E+00
-1.2027252E+00,1.92383E+00
-1.2026328E+00,1.96289E+00
-1.2025404E+00,1.94336E+00
-1.2024480E+00,1.88477E+00
-1.2023556E+00,1.96289E+00
-1.2022632E+00,1.86523E+00
-1.2021708E+00,2.00195E+00
-1.2020784E+00,2.00195E+00
-1.2019860E+00,1.96289E+00
-1.2018936E+00,1.96289E+00
-1.2018012E+00,1.90430E+00
-1.2017088E+00,1.96289E+00
-1.2016164E+00,2.04102E+00
-1.2015240E+00,2.00195E+00
-1.2014316E+00,1.94336E+00
-1.2013392E+00,2.00195E+00
-1.2012468E+00,1.90430E+00
-1.2011544E+00,1.90430E+00
-1.2010620E+00,2.02148E+00
-1.2009696E+00,1.92383E+00
-1.2008772E+00,1.92383E+00
-1.2007848E+00,1.96289E+00
-1.2006924E+00,1.92383E+00
-1.2006000E+00,1.92383E+00
-1.2005076E+00,2.00195E+00
-1.2004152E+00,1.94336E+00
-1.2003228E+00,1.94336E+00
-1.2002304E+00,1.94336E+00
-1.2001380E+00,1.92383E+00
-1.2000456E+00,1.94336E+00
-1.1999532E+00,1.96289E+00
-1.1998608E+00,1.94336E+00
-1.1997684E+00,1.90430E+00
-1.1996760E+00,1.92383E+00
-1.1995836E+00,1.88477E+00
-1.1994912E+00,1.92383E+00
-1.1993988E+00,1.98242E+00
-1.1993064E+00,1.90430E+00
-1.1992140E+00,1.92383E+00
-1.1991216E+00,1.92383E+00
-1.1990292E+00,1.96289E+00
-1.1989368E+00,1.94336E+00
-1.1988444E+00,1.92383E+00
-1.1987520E+00,1.94336E+00
-1.1986596E+00,1.94336E+00
-1.1985672E+00,1.96289E+00
-1.1984748E+00,1.98242E+00
-1.1983824E+00,1.88477E+00
-1.1982900E+00,1.94336E+00
-1.1981976E+00,1.90430E+00
-1.1981052E+00,1.94336E+00
-1.1980128E+00,1.94336E+00
-1.1979204E+00,1.98242E+00
-1.1978280E+00,1.90430E+00
-1.1977356E+00,1.98242E+00
-1.1976432E+00,1.94336E+00
-1.1975508E+00,1.94336E+00
-1.1974584E+00,1.96289E+00
-1.1973660E+00,1.94336E+00
-1.1972736E+00,1.90430E+00
-1.1971812E+00,2.00195E+00
-1.1970888E+00,1.94336E+00
-1.1969964E+00,2.00195E+00
-1.1969040E+00,1.94336E+00
-1.1968116E+00,1.94336E+00
-1.1967192E+00,1.92383E+00
-1.1966268E+00,1.90430E+00
-1.1965344E+00,1.92383E+00
-1.1964420E+00,1.86523E+00
