in s,C1 in V
-1.6699440E-01,-7.58789E+00
-1.6697592E-01,-7.49023E+00
-1.6695744E-01,-7.49023E+00
-1.6693896E-01,-7.58789E+00
-1.6692048E-01,-7.54883E+00
-1.6690200E-01,-7.56836E+00
-1.6688352E-01,-7.56836E+00
-1.6686504E-01,-7.58789E+00
-1.6684656E-01,-7.50977E+00
-1.6682808E-01,-7.54883E+00
-1.6680960E-01,-7.60742E+00
-1.6679112E-01,-7.52930E+00
-1.6677264E-01,-7.50977E+00
-1.6675416E-01,-7.54883E+00
-1.6673568E-01,-7.58789E+00
-1.6671720E-01,-7.60742E+00
-1.6669872E-01,-7.54883E+00
-1.6668024E-01,-7.58789E+00
-1.6666176E-01,-7.62695E+00
-1.6664328E-01,-7.62695E+00
-1.6662480E-01,-7.62695E+00
-1.6660632E-01,-7.66602E+00
-1.6658784E-01,-7.64648E+00
-1.6656936E-01,-7.60742E+00
-1.6655088E-01,-7.58789E+00
-1.6653240E-01,-7.60742E+00
-1.6651392E-01,-7.66602E+00
-1.6649544E-01,-7.60742E+00
-1.6647696E-01,-7.66602E+00
-1.6645848E-01,-7.56836E+00
-1.6644000E-01,-7.62695E+00
-1.6642152E-01,-7.62695E+00
-1.6640304E-01,-7.66602E+00
-1.6638456E-01,-7.64648E+00
-1.6636608E-01,-7.62695E+00
-1.6634760E-01,-7.64648E+00
-1.6632912E-01,-7.66602E+00
-1.6631064E-01,-7.62695E+00
-1.6629216E-01,-7.66602E+00
-1.6627368E-01,-7.62695E+00
-1.6625520E-01,-7.66602E+00
-1.6623672E-01,-7.64648E+00
-1.6621824E-01,-7.64648E+00
-1.6619976E-01,-7.66602E+00
-1.6618128E-01,-7.60742E+00
-1.6616280E-01,-7.64648E+00
-1.6614432E-01,-7.64648E+00
-1.6612584E-01,-7.66602E+00
-1.6610736E-01,-7.60742E+00
-1.6608888E-01,-7.72461E+00
-1.6607040E-01,-7.62695E+00
-1.6605192E-01,-7.60742E+00
-1.6603344E-01,-7.60742E+00
-1.6601496E-01,-7.60742E+00
-1.6599648E-01,-7.54883E+00
-1.6597800E-01,-7.52930E+00
-1.6595952E-01,-7.50977E+00
-1.6594104E-01,-7.62695E+00
-1.6592256E-01,-7.60742E+00
-1.6590408E-01,-7.54883E+00
-1.6588560E-01,-7.50977E+00
-1.6586712E-01,-7.54883E+00
-1.6584864E-01,-7.50977E+00
-1.6583016E-01,-7.58789E+00
-1.6581168E-01,-7.50977E+00
-1.6579320E-01,-7.58789E+00
-1.6577472E-01,-7.58789E+00
-1.6575624E-01,-7.52930E+00
-1.6573776E-01,-7.58789E+00
-1.6571928E-01,-7.52930E+00
-1.6570080E-01,-7.52930E+00
-1.6568232E-01,-7.45117E+00
-1.6566384E-01,-7.52930E+00
-1.6564536E-01,-7.66602E+00
-1.6562688E-01,-7.56836E+00
-1.6560840E-01,-7.60742E+00
-1.6558992E-01,-7.49023E+00
-1.6557144E-01,-7.60742E+00
-1.6555296E-01,-7.50977E+00
-1.6553448E-01,-7.47070E+00
-1.6551600E-01,-7.50977E+00
-1.6549752E-01,-7.58789E+00
-1.6547904E-01,-7.50977E+00
-1.6546056E-01,-7.56836E+00
-1.6544208E-01,-7.54883E+00
-1.6542360E-01,-7.45117E+00
-1.6540512E-01,-7.43164E+00
-1.6538664E-01,-7.56836E+00
-1.6536816E-01,-7.50977E+00
-1.6534968E-01,-7.60742E+00
-1.6533120E-01,-7.54883E+00
-1.6531272E-01,-7.47070E+00
-1.6529424E-01,-7.56836E+00
-1.6527576E-01,-7.60742E+00
-1.6525728E-01,-7.49023E+00
-1.6523880E-01,-7.56836E+00
-1.6522032E-01,-7.50977E+00
-1.6520184E-01,-7.54883E+00
-1.6518336E-01,-7.52930E+00
-1.6516488E-01,-7.50977E+00
-1.6514640E-01,-7.52930E+00
-1.6512792E-01,-7.52930E+00
-1.6510944E-01,-7.49023E+00
-1.6509096E-01,-7.58789E+00
-1.6507248E-01,-7.47070E+00
-1.6505400E-01,-7.54883E+00
-1.6503552E-01,-7.50977E+00
-1.6501704E-01,-7.58789E+00
-1.6499856E-01,-7.62695E+00
-1.6498008E-01,-7.56836E+00
-1.6496160E-01,-7.52930E+00
-1.6494312E-01,-7.60742E+00
-1.6492464E-01,-7.56836E+00
-1.6490616E-01,-7.62695E+00
-1.6488768E-01,-7.50977E+00
-1.6486920E-01,-7.60742E+00
-1.6485072E-01,-7.58789E+00
-1.6483224E-01,-7.54883E+00
-1.6481376E-01,-7.58789E+00
-1.6479528E-01,-7.52930E+00
-1.6477680E-01,-7.62695E+00
-1.6475832E-01,-7.56836E+00
-1.6473984E-01,-7.58789E+00
-1.6472136E-01,-7.58789E+00
-1.6470288E-01,-7.68555E+00
-1.6468440E-01,-7.70508E+00
-1.6466592E-01,-7.64648E+00
-1.6464744E-01,-7.60742E+00
-1.6462896E-01,-7.54883E+00
-1.6461048E-01,-7.72461E+00
-1.6459200E-01,-7.66602E+00
-1.6457352E-01,-7.60742E+00
-1.6455504E-01,-7.56836E+00
-1.6453656E-01,-7.66602E+00
-1.6451808E-01,-7.66602E+00
-1.6449960E-01,-7.62695E+00
-1.6448112E-01,-7.60742E+00
-1.6446264E-01,-7.62695E+00
-1.6444416E-01,-7.64648E+00
-1.6442568E-01,-7.68555E+00
-1.6440720E-01,-7.62695E+00
-1.6438872E-01,-7.66602E+00
-1.6437024E-01,-7.54883E+00
-1.6435176E-01,-7.62695E+00
-1.6433328E-01,-7.58789E+00
-1.6431480E-01,-7.60742E+00
-1.6429632E-01,-7.56836E+00
-1.6427784E-01,-7.68555E+00
-1.6425936E-01,-7.58789E+00
-1.6424088E-01,-7.56836E+00
-1.6422240E-01,-7.52930E+00
-1.6420392E-01,-7.58789E+00
-1.6418544E-01,-7.60742E+00
-1.6416696E-01,-7.60742E+00
-1.6414848E-01,-7.50977E+00
-1.6413000E-01,-7.54883E+00
-1.6411152E-01,-7.58789E+00
-1.6409304E-01,-7.52930E+00
-1.6407456E-01,-7.52930E+00
-1.6405608E-01,-7.52930E+00
-1.6403760E-01,-7.58789E+00
-1.6401912E-01,-7.52930E+00
-1.6400064E-01,-7.54883E+00
-1.6398216E-01,-7.58789E+00
-1.6396368E-01,-7.52930E+00
-1.6394520E-01,-7.54883E+00
-1.6392672E-01,-7.54883E+00
-1.6390824E-01,-7.56836E+00
-1.6388976E-01,-7.54883E+00
-1.6387128E-01,-7.62695E+00
-1.6385280E-01,-7.58789E+00
-1.6383432E-01,-7.58789E+00
-1.6381584E-01,-7.52930E+00
-1.6379736E-01,-7.54883E+00
-1.6377888E-01,-7.52930E+00
-1.6376040E-01,-7.52930E+00
-1.6374192E-01,-7.52930E+00
-1.6372344E-01,-7.52930E+00
-1.6370496E-01,-7.54883E+00
-1.6368648E-01,-7.58789E+00
-1.6366800E-01,-7.52930E+00
-1.6364952E-01,-7.50977E+00
-1.6363104E-01,-7.56836E+00
-1.6361256E-01,-7.62695E+00
-1.6359408E-01,-7.56836E+00
-1.6357560E-01,-7.58789E+00
-1.6355712E-01,-7.52930E+00
-1.6353864E-01,-7.60742E+00
-1.6352016E-01,-7.50977E+00
-1.6350168E-01,-7.58789E+00
-1.6348320E-01,-7.54883E+00
-1.6346472E-01,-7.58789E+00
-1.6344624E-01,-7.50977E+00
-1.6342776E-01,-7.54883E+00
-1.6340928E-01,-7.49023E+00
-1.6339080E-01,-7.50977E+00
-1.6337232E-01,-7.64648E+00
-1.6335384E-01,-7.52930E+00
-1.6333536E-01,-7.62695E+00
-1.6331688E-01,-7.56836E+00
-1.6329840E-01,-7.54883E+00
-1.6327992E-01,-7.54883E+00
-1.6326144E-01,-7.64648E+00
-1.6324296E-01,-7.60742E+00
-1.6322448E-01,-7.60742E+00
-1.6320600E-01,-7.64648E+00
-1.6318752E-01,-7.62695E+00
-1.6316904E-01,-7.70508E+00
-1.6315056E-01,-7.54883E+00
-1.6313208E-01,-7.66602E+00
-1.6311360E-01,-7.72461E+00
-1.6309512E-01,-7.66602E+00
-1.6307664E-01,-7.60742E+00
-1.6305816E-01,-7.66602E+00
-1.6303968E-01,-7.68555E+00
-1.6302120E-01,-7.66602E+00
-1.6300272E-01,-7.62695E+00
-1.6298424E-01,-7.64648E+00
-1.6296576E-01,-7.62695E+00
-1.6294728E-01,-7.66602E+00
-1.6292880E-01,-7.66602E+00
-1.6291032E-01,-7.64648E+00
-1.6289184E-01,-7.60742E+00
-1.6287336E-01,-7.68555E+00
-1.6285488E-01,-7.64648E+00
-1.6283640E-01,-7.60742E+00
-1.6281792E-01,-7.60742E+00
-1.6279944E-01,-7.62695E+00
-1.6278096E-01,-7.64648E+00
-1.6276248E-01,-7.62695E+00
-1.6274400E-01,-7.62695E+00
-1.6272552E-01,-7.58789E+00
-1.6270704E-01,-7.54883E+00
-1.6268856E-01,-7.64648E+00
-1.6267008E-01,-7.60742E+00
-1.6265160E-01,-7.68555E+00
-1.6263312E-01,-7.58789E+00
-1.6261464E-01,-7.68555E+00
-1.6259616E-01,-7.64648E+00
-1.6257768E-01,-7.62695E+00
-1.6255920E-01,-7.62695E+00
-1.6254072E-01,-7.68555E+00
-1.6252224E-01,-7.62695E+00
-1.6250376E-01,-7.56836E+00
-1.6248528E-01,-7.54883E+00
-1.6246680E-01,-7.52930E+00
-1.6244832E-01,-7.56836E+00
-1.6242984E-01,-7.56836E+00
-1.6241136E-01,-7.54883E+00
-1.6239288E-01,-7.56836E+00
-1.6237440E-01,-7.50977E+00
-1.6235592E-01,-7.50977E+00
-1.6233744E-01,-7.54883E+00
-1.6231896E-01,-7.54883E+00
-1.6230048E-01,-7.49023E+00
-1.6228200E-01,-7.58789E+00
-1.6226352E-01,-7.47070E+00
-1.6224504E-01,-7.50977E+00
-1.6222656E-01,-7.50977E+00
-1.6220808E-01,-7.52930E+00
-1.6218960E-01,-7.49023E+00
-1.6217112E-01,-7.58789E+00
-1.6215264E-01,-7.54883E+00
-1.6213416E-01,-7.56836E+00
-1.6211568E-01,-7.50977E+00
-1.6209720E-01,-7.52930E+00
-1.6207872E-01,-7.52930E+00
-1.6206024E-01,-7.60742E+00
-1.6204176E-01,-7.52930E+00
-1.6202328E-01,-7.58789E+00
-1.6200480E-01,-7.56836E+00
-1.6198632E-01,-7.54883E+00
-1.6196784E-01,-7.68555E+00
-1.6194936E-01,-7.50977E+00
-1.6193088E-01,-7.56836E+00
-1.6191240E-01,-7.54883E+00
-1.6189392E-01,-7.58789E+00
-1.6187544E-01,-7.58789E+00
-1.6185696E-01,-7.54883E+00
-1.6183848E-01,-7.58789E+00
-1.6182000E-01,-7.52930E+00
-1.6180152E-01,-7.58789E+00
-1.6178304E-01,-7.58789E+00
-1.6176456E-01,-7.62695E+00
-1.6174608E-01,-7.60742E+00
-1.6172760E-01,-7.64648E+00
-1.6170912E-01,-7.60742E+00
-1.6169064E-01,-7.62695E+00
-1.6167216E-01,-7.64648E+00
-1.6165368E-01,-7.56836E+00
-1.6163520E-01,-7.54883E+00
-1.6161672E-01,-7.60742E+00
-1.6159824E-01,-7.56836E+00
-1.6157976E-01,-7.62695E+00
-1.6156128E-01,-7.54883E+00
-1.6154280E-01,-7.62695E+00
-1.6152432E-01,-7.56836E+00
-1.6150584E-01,-7.60742E+00
-1.6148736E-01,-7.58789E+00
-1.6146888E-01,-7.54883E+00
-1.6145040E-01,-7.64648E+00
-1.6143192E-01,-7.58789E+00
-1.6141344E-01,-7.54883E+00
-1.6139496E-01,-7.66602E+00
-1.6137648E-01,-7.54883E+00
-1.6135800E-01,-7.58789E+00
-1.6133952E-01,-7.52930E+00
-1.6132104E-01,-7.62695E+00
-1.6130256E-01,-7.60742E+00
-1.6128408E-01,-7.62695E+00
-1.6126560E-01,-7.66602E+00
-1.6124712E-01,-7.64648E+00
-1.6122864E-01,-7.62695E+00
-1.6121016E-01,-7.60742E+00
-1.6119168E-01,-7.54883E+00
-1.6117320E-01,-7.68555E+00
-1.6115472E-01,-7.72461E+00
-1.6113624E-01,-7.64648E+00
-1.6111776E-01,-7.58789E+00
-1.6109928E-01,-7.66602E+00
-1.6108080E-01,-7.56836E+00
-1.6106232E-01,-7.68555E+00
-1.6104384E-01,-7.64648E+00
-1.6102536E-01,-7.60742E+00
-1.6100688E-01,-7.72461E+00
-1.6098840E-01,-7.62695E+00
-1.6096992E-01,-7.60742E+00
-1.6095144E-01,-7.66602E+00
-1.6093296E-01,-7.58789E+00
-1.6091448E-01,-7.60742E+00
-1.6089600E-01,-7.60742E+00
-1.6087752E-01,-7.64648E+00
-1.6085904E-01,-7.60742E+00
-1.6084056E-01,-7.62695E+00
-1.6082208E-01,-7.50977E+00
-1.6080360E-01,-7.68555E+00
-1.6078512E-01,-7.54883E+00
-1.6076664E-01,-7.60742E+00
-1.6074816E-01,-7.54883E+00
-1.6072968E-01,-7.58789E+00
-1.6071120E-01,-7.62695E+00
-1.6069272E-01,-7.58789E+00
-1.6067424E-01,-7.54883E+00
-1.6065576E-01,-7.52930E+00
-1.6063728E-01,-7.60742E+00
-1.6061880E-01,-7.58789E+00
-1.6060032E-01,-7.54883E+00
-1.6058184E-01,-7.54883E+00
-1.6056336E-01,-7.58789E+00
-1.6054488E-01,-7.58789E+00
-1.6052640E-01,-7.56836E+00
-1.6050792E-01,-7.58789E+00
-1.6048944E-01,-7.52930E+00
-1.6047096E-01,-7.58789E+00
-1.6045248E-01,-7.50977E+00
-1.6043400E-01,-7.50977E+00
-1.6041552E-01,-7.52930E+00
-1.6039704E-01,-7.52930E+00
-1.6037856E-01,-7.56836E+00
-1.6036008E-01,-7.58789E+00
-1.6034160E-01,-7.56836E+00
-1.6032312E-01,-7.52930E+00
-1.6030464E-01,-7.60742E+00
-1.6028616E-01,-7.62695E+00
-1.6026768E-01,-7.52930E+00
-1.6024920E-01,-7.58789E+00
-1.6023072E-01,-7.58789E+00
-1.6021224E-01,-7.64648E+00
-1.6019376E-01,-7.54883E+00
-1.6017528E-01,-7.58789E+00
-1.6015680E-01,-7.49023E+00
-1.6013832E-01,-7.49023E+00
-1.6011984E-01,-7.58789E+00
-1.6010136E-01,-7.58789E+00
-1.6008288E-01,-7.58789E+00
-1.6006440E-01,-7.54883E+00
-1.6004592E-01,-7.54883E+00
-1.6002744E-01,-7.58789E+00
-1.6000896E-01,-7.54883E+00
-1.5999048E-01,-7.60742E+00
-1.5997200E-01,-7.58789E+00
-1.5995352E-01,-7.70508E+00
-1.5993504E-01,-7.52930E+00
-1.5991656E-01,-7.68555E+00
-1.5989808E-01,-7.62695E+00
-1.5987960E-01,-7.74414E+00
-1.5986112E-01,-7.66602E+00
-1.5984264E-01,-7.60742E+00
-1.5982416E-01,-7.56836E+00
-1.5980568E-01,-7.66602E+00
-1.5978720E-01,-7.66602E+00
-1.5976872E-01,-7.62695E+00
-1.5975024E-01,-7.60742E+00
-1.5973176E-01,-7.68555E+00
-1.5971328E-01,-7.64648E+00
-1.5969480E-01,-7.64648E+00
-1.5967632E-01,-7.60742E+00
-1.5965784E-01,-7.62695E+00
-1.5963936E-01,-7.74414E+00
-1.5962088E-01,-7.66602E+00
-1.5960240E-01,-7.66602E+00
-1.5958392E-01,-7.68555E+00
-1.5956544E-01,-7.50977E+00
-1.5954696E-01,-7.70508E+00
-1.5952848E-01,-7.66602E+00
-1.5951000E-01,-7.62695E+00
-1.5949152E-01,-7.66602E+00
-1.5947304E-01,-7.64648E+00
-1.5945456E-01,-7.62695E+00
-1.5943608E-01,-7.66602E+00
-1.5941760E-01,-7.58789E+00
-1.5939912E-01,-7.68555E+00
-1.5938064E-01,-7.66602E+00
-1.5936216E-01,-7.66602E+00
-1.5934368E-01,-7.72461E+00
-1.5932520E-01,-7.60742E+00
-1.5930672E-01,-7.66602E+00
-1.5928824E-01,-7.66602E+00
-1.5926976E-01,-7.64648E+00
-1.5925128E-01,-7.60742E+00
-1.5923280E-01,-7.66602E+00
-1.5921432E-01,-7.70508E+00
-1.5919584E-01,-7.60742E+00
-1.5917736E-01,-7.66602E+00
-1.5915888E-01,-7.60742E+00
-1.5914040E-01,-7.62695E+00
-1.5912192E-01,-7.56836E+00
-1.5910344E-01,-7.66602E+00
-1.5908496E-01,-7.58789E+00
-1.5906648E-01,-7.66602E+00
-1.5904800E-01,-7.54883E+00
-1.5902952E-01,-7.62695E+00
-1.5901104E-01,-7.52930E+00
-1.5899256E-01,-7.60742E+00
-1.5897408E-01,-7.49023E+00
-1.5895560E-01,-7.52930E+00
-1.5893712E-01,-7.52930E+00
-1.5891864E-01,-7.54883E+00
-1.5890016E-01,-7.58789E+00
-1.5888168E-01,-7.56836E+00
-1.5886320E-01,-7.54883E+00
-1.5884472E-01,-7.52930E+00
-1.5882624E-01,-7.60742E+00
-1.5880776E-01,-7.62695E+00
-1.5878928E-01,-7.50977E+00
-1.5877080E-01,-7.60742E+00
-1.5875232E-01,-7.50977E+00
-1.5873384E-01,-7.64648E+00
-1.5871536E-01,-7.56836E+00
-1.5869688E-01,-7.58789E+00
-1.5867840E-01,-7.52930E+00
-1.5865992E-01,-7.52930E+00
-1.5864144E-01,-7.64648E+00
-1.5862296E-01,-7.52930E+00
-1.5860448E-01,-7.56836E+00
-1.5858600E-01,-7.62695E+00
-1.5856752E-01,-7.50977E+00
-1.5854904E-01,-7.62695E+00
-1.5853056E-01,-7.58789E+00
-1.5851208E-01,-7.56836E+00
-1.5849360E-01,-7.56836E+00
-1.5847512E-01,-7.62695E+00
-1.5845664E-01,-7.54883E+00
-1.5843816E-01,-7.56836E+00
-1.5841968E-01,-7.56836E+00
-1.5840120E-01,-7.54883E+00
-1.5838272E-01,-7.52930E+00
-1.5836424E-01,-7.66602E+00
-1.5834576E-01,-7.50977E+00
-1.5832728E-01,-7.62695E+00
-1.5830880E-01,-7.62695E+00
-1.5829032E-01,-7.52930E+00
-1.5827184E-01,-7.54883E+00
-1.5825336E-01,-7.58789E+00
-1.5823488E-01,-7.62695E+00
-1.5821640E-01,-7.52930E+00
-1.5819792E-01,-7.56836E+00
-1.5817944E-01,-7.62695E+00
-1.5816096E-01,-7.49023E+00
-1.5814248E-01,-7.64648E+00
-1.5812400E-01,-7.54883E+00
-1.5810552E-01,-7.58789E+00
-1.5808704E-01,-7.56836E+00
-1.5806856E-01,-7.60742E+00
-1.5805008E-01,-7.58789E+00
-1.5803160E-01,-7.60742E+00
-1.5801312E-01,-7.52930E+00
-1.5799464E-01,-7.60742E+00
-1.5797616E-01,-7.52930E+00
-1.5795768E-01,-7.60742E+00
-1.5793920E-01,-7.56836E+00
-1.5792072E-01,-7.60742E+00
-1.5790224E-01,-7.60742E+00
-1.5788376E-01,-7.64648E+00
-1.5786528E-01,-7.70508E+00
-1.5784680E-01,-7.60742E+00
-1.5782832E-01,-7.58789E+00
-1.5780984E-01,-7.64648E+00
-1.5779136E-01,-7.60742E+00
-1.5777288E-01,-7.66602E+00
-1.5775440E-01,-7.54883E+00
-1.5773592E-01,-7.62695E+00
-1.5771744E-01,-7.60742E+00
-1.5769896E-01,-7.60742E+00
-1.5768048E-01,-7.49023E+00
-1.5766200E-01,-7.58789E+00
-1.5764352E-01,-7.62695E+00
-1.5762504E-01,-7.64648E+00
-1.5760656E-01,-7.62695E+00
-1.5758808E-01,-7.58789E+00
-1.5756960E-01,-7.54883E+00
-1.5755112E-01,-7.66602E+00
-1.5753264E-01,-7.68555E+00
-1.5751416E-01,-7.58789E+00
-1.5749568E-01,-7.70508E+00
-1.5747720E-01,-7.62695E+00
-1.5745872E-01,-7.66602E+00
-1.5744024E-01,-7.62695E+00
-1.5742176E-01,-7.60742E+00
-1.5740328E-01,-7.64648E+00
-1.5738480E-01,-7.56836E+00
-1.5736632E-01,-7.62695E+00
-1.5734784E-01,-7.56836E+00
-1.5732936E-01,-7.66602E+00
-1.5731088E-01,-7.60742E+00
-1.5729240E-01,-7.56836E+00
-1.5727392E-01,-7.58789E+00
-1.5725544E-01,-7.58789E+00
-1.5723696E-01,-7.62695E+00
-1.5721848E-01,-7.56836E+00
-1.5720000E-01,-7.54883E+00
-1.5718152E-01,-7.62695E+00
-1.5716304E-01,-7.56836E+00
-1.5714456E-01,-7.64648E+00
-1.5712608E-01,-7.62695E+00
-1.5710760E-01,-7.50977E+00
-1.5708912E-01,-7.60742E+00
-1.5707064E-01,-7.56836E+00
-1.5705216E-01,-7.52930E+00
-1.5703368E-01,-7.60742E+00
-1.5701520E-01,-7.54883E+00
-1.5699672E-01,-7.58789E+00
-1.5697824E-01,-7.60742E+00
-1.5695976E-01,-7.58789E+00
-1.5694128E-01,-7.50977E+00
-1.5692280E-01,-7.52930E+00
-1.5690432E-01,-7.50977E+00
-1.5688584E-01,-7.54883E+00
-1.5686736E-01,-7.56836E+00
-1.5684888E-01,-7.60742E+00
-1.5683040E-01,-7.54883E+00
-1.5681192E-01,-7.60742E+00
-1.5679344E-01,-7.50977E+00
-1.5677496E-01,-7.52930E+00
-1.5675648E-01,-7.60742E+00
-1.5673800E-01,-7.60742E+00
-1.5671952E-01,-7.52930E+00
-1.5670104E-01,-7.60742E+00
-1.5668256E-01,-7.60742E+00
-1.5666408E-01,-7.56836E+00
-1.5664560E-01,-7.47070E+00
-1.5662712E-01,-7.62695E+00
-1.5660864E-01,-7.58789E+00
-1.5659016E-01,-7.60742E+00
-1.5657168E-01,-7.60742E+00
-1.5655320E-01,-7.60742E+00
-1.5653472E-01,-7.56836E+00
-1.5651624E-01,-7.54883E+00
-1.5649776E-01,-7.62695E+00
-1.5647928E-01,-7.58789E+00
-1.5646080E-01,-7.62695E+00
-1.5644232E-01,-7.66602E+00
-1.5642384E-01,-7.58789E+00
-1.5640536E-01,-7.64648E+00
-1.5638688E-01,-7.58789E+00
-1.5636840E-01,-7.70508E+00
-1.5634992E-01,-7.66602E+00
-1.5633144E-01,-7.66602E+00
-1.5631296E-01,-7.64648E+00
-1.5629448E-01,-7.60742E+00
-1.5627600E-01,-7.68555E+00
-1.5625752E-01,-7.70508E+00
-1.5623904E-01,-7.58789E+00
-1.5622056E-01,-7.64648E+00
-1.5620208E-01,-7.66602E+00
-1.5618360E-01,-7.70508E+00
-1.5616512E-01,-7.62695E+00
-1.5614664E-01,-7.70508E+00
-1.5612816E-01,-7.68555E+00
-1.5610968E-01,-7.68555E+00
-1.5609120E-01,-7.72461E+00
-1.5607272E-01,-7.70508E+00
-1.5605424E-01,-7.62695E+00
-1.5603576E-01,-7.68555E+00
-1.5601728E-01,-7.66602E+00
-1.5599880E-01,-7.68555E+00
-1.5598032E-01,-7.66602E+00
-1.5596184E-01,-7.72461E+00
-1.5594336E-01,-7.66602E+00
-1.5592488E-01,-7.60742E+00
-1.5590640E-01,-7.58789E+00
-1.5588792E-01,-7.66602E+00
-1.5586944E-01,-7.70508E+00
-1.5585096E-01,-7.66602E+00
-1.5583248E-01,-7.66602E+00
-1.5581400E-01,-7.58789E+00
-1.5579552E-01,-7.60742E+00
-1.5577704E-01,-7.62695E+00
-1.5575856E-01,-7.66602E+00
-1.5574008E-01,-7.58789E+00
-1.5572160E-01,-7.56836E+00
-1.5570312E-01,-7.56836E+00
-1.5568464E-01,-7.70508E+00
-1.5566616E-01,-7.66602E+00
-1.5564768E-01,-7.60742E+00
-1.5562920E-01,-7.64648E+00
-1.5561072E-01,-7.54883E+00
-1.5559224E-01,-7.60742E+00
-1.5557376E-01,-7.60742E+00
-1.5555528E-01,-7.58789E+00
-1.5553680E-01,-7.54883E+00
-1.5551832E-01,-7.56836E+00
-1.5549984E-01,-7.47070E+00
-1.5548136E-01,-7.54883E+00
-1.5546288E-01,-7.52930E+00
-1.5544440E-01,-7.58789E+00
-1.5542592E-01,-7.58789E+00
-1.5540744E-01,-7.50977E+00
-1.5538896E-01,-7.47070E+00
-1.5537048E-01,-7.52930E+00
-1.5535200E-01,-7.58789E+00
-1.5533352E-01,-7.54883E+00
-1.5531504E-01,-7.50977E+00
-1.5529656E-01,-7.64648E+00
-1.5527808E-01,-7.52930E+00
-1.5525960E-01,-7.56836E+00
-1.5524112E-01,-7.50977E+00
-1.5522264E-01,-7.54883E+00
-1.5520416E-01,-7.56836E+00
-1.5518568E-01,-7.47070E+00
-1.5516720E-01,-7.56836E+00
-1.5514872E-01,-7.50977E+00
-1.5513024E-01,-7.56836E+00
-1.5511176E-01,-7.52930E+00
-1.5509328E-01,-7.54883E+00
-1.5507480E-01,-7.58789E+00
-1.5505632E-01,-7.58789E+00
-1.5503784E-01,-7.62695E+00
-1.5501936E-01,-7.56836E+00
-1.5500088E-01,-7.66602E+00
-1.5498240E-01,-7.52930E+00
-1.5496392E-01,-7.58789E+00
-1.5494544E-01,-7.60742E+00
-1.5492696E-01,-7.56836E+00
-1.5490848E-01,-7.56836E+00
-1.5489000E-01,-7.58789E+00
-1.5487152E-01,-7.56836E+00
-1.5485304E-01,-7.62695E+00
-1.5483456E-01,-7.64648E+00
-1.5481608E-01,-7.62695E+00
-1.5479760E-01,-7.56836E+00
-1.5477912E-01,-7.66602E+00
-1.5476064E-01,-7.56836E+00
-1.5474216E-01,-7.62695E+00
-1.5472368E-01,-7.64648E+00
-1.5470520E-01,-7.54883E+00
-1.5468672E-01,-7.56836E+00
-1.5466824E-01,-7.58789E+00
-1.5464976E-01,-7.58789E+00
-1.5463128E-01,-7.64648E+00
-1.5461280E-01,-7.56836E+00
-1.5459432E-01,-7.60742E+00
-1.5457584E-01,-7.58789E+00
-1.5455736E-01,-7.60742E+00
-1.5453888E-01,-7.52930E+00
-1.5452040E-01,-7.62695E+00
-1.5450192E-01,-7.50977E+00
-1.5448344E-01,-7.58789E+00
-1.5446496E-01,-7.62695E+00
-1.5444648E-01,-7.52930E+00
-1.5442800E-01,-7.54883E+00
-1.5440952E-01,-7.60742E+00
-1.5439104E-01,-7.60742E+00
-1.5437256E-01,-7.60742E+00
-1.5435408E-01,-7.58789E+00
-1.5433560E-01,-7.66602E+00
-1.5431712E-01,-7.66602E+00
-1.5429864E-01,-7.64648E+00
-1.5428016E-01,-7.66602E+00
-1.5426168E-01,-7.64648E+00
-1.5424320E-01,-7.54883E+00
-1.5422472E-01,-7.58789E+00
-1.5420624E-01,-7.68555E+00
-1.5418776E-01,-7.64648E+00
-1.5416928E-01,-7.70508E+00
-1.5415080E-01,-7.58789E+00
-1.5413232E-01,-7.70508E+00
-1.5411384E-01,-7.58789E+00
-1.5409536E-01,-7.60742E+00
-1.5407688E-01,-7.68555E+00
-1.5405840E-01,-7.62695E+00
-1.5403992E-01,-7.66602E+00
-1.5402144E-01,-7.62695E+00
-1.5400296E-01,-7.66602E+00
-1.5398448E-01,-7.62695E+00
-1.5396600E-01,-7.72461E+00
-1.5394752E-01,-7.58789E+00
-1.5392904E-01,-7.66602E+00
-1.5391056E-01,-7.54883E+00
-1.5389208E-01,-7.64648E+00
-1.5387360E-01,-7.66602E+00
-1.5385512E-01,-7.60742E+00
-1.5383664E-01,-7.58789E+00
-1.5381816E-01,-7.66602E+00
-1.5379968E-01,-7.60742E+00
-1.5378120E-01,-7.60742E+00
-1.5376272E-01,-7.56836E+00
-1.5374424E-01,-7.60742E+00
-1.5372576E-01,-7.62695E+00
-1.5370728E-01,-7.54883E+00
-1.5368880E-01,-7.56836E+00
-1.5367032E-01,-7.54883E+00
-1.5365184E-01,-7.52930E+00
-1.5363336E-01,-7.52930E+00
-1.5361488E-01,-7.50977E+00
-1.5359640E-01,-7.50977E+00
-1.5357792E-01,-7.56836E+00
-1.5355944E-01,-7.56836E+00
-1.5354096E-01,-7.64648E+00
-1.5352248E-01,-7.54883E+00
-1.5350400E-01,-7.52930E+00
-1.5348552E-01,-7.52930E+00
-1.5346704E-01,-7.56836E+00
-1.5344856E-01,-7.52930E+00
-1.5343008E-01,-7.54883E+00
-1.5341160E-01,-7.58789E+00
